product_id;sku;name;price;availability;category;url
1176621;1176621;"Аккумулятор усиленный без шлейфа iPhone 14 Pro (JCID; High Capacity Cell; 3400 мАч)";800.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы без шлейфа > Усиленные без шлейфа;https://05gsm.ru/catalog/1176621/
1176620;1176620;"Аккумулятор усиленный без шлейфа iPhone 14 Pro Max (JCID; High Capacity Cell; 4770 мАч)";1000.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы без шлейфа > Усиленные без шлейфа;https://05gsm.ru/catalog/1176620/
1176623;1176623;"Аккумулятор усиленный без шлейфа iPhone 14 (JCID; High Capacity Cell; 3590 мАч)";600.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы без шлейфа > Усиленные без шлейфа;https://05gsm.ru/catalog/1176623/
1176622;1176622;"Аккумулятор усиленный без шлейфа iPhone 14 Plus (JCID; High Capacity Cell; 4770 мАч)";700.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы без шлейфа > Усиленные без шлейфа;https://05gsm.ru/catalog/1176622/
40554;40554;Аккумулятор без шлейфа iPhone 12/12 Pro (Банка);600.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы без шлейфа > Стандартные без шлейфа;https://05gsm.ru/catalog/40554/
1165353;1165353;"Аккумулятор со встроенным шлейфом iPhone 11 (05GSM 100%; 3110 мАч)";950.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1165353/
1165354;1165354;"Аккумулятор со встроенным шлейфом iPhone 11 Pro (05GSM 100%; 3046 мАч)";1500.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1165354/
1165355;1165355;"Аккумулятор со встроенным шлейфом iPhone 11 Pro Max (05GSM 100%; 3969 мАч)";1550.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1165355/
1165357;1165357;"Аккумулятор со встроенным шлейфом iPhone 12/12 Pro (05GSM 100%; 2815 мАч)";1300.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1165357/
1176617;1176617;"Аккумулятор усиленный без шлейфа iPhone 13 Pro (JCID; High Capacity Cell; 3300 мАч)";650.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы без шлейфа > Усиленные без шлейфа;https://05gsm.ru/catalog/1176617/
1165360;1165360;"Аккумулятор со встроенным шлейфом iPhone 13 (05GSM 100%; 3227 мАч)";1400.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1165360/
1165359;1165359;"Аккумулятор со встроенным шлейфом iPhone 13 Mini (05GSM 100%; 2406 мАч)";1100.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1165359/
